,genre,publisher,critic_Score,user_Score,developer,cluster
12347,7,8,84.0,0.0,124,72
12348,10,383,0.0,0.0,1,54
12349,5,269,0.0,0.0,1,1
12350,9,12,60.0,6.3,69,95
12351,9,133,68.0,0.0,956,8
12352,9,12,0.0,0.0,1,32
12353,1,311,0.0,0.0,664,76
12354,5,63,0.0,0.0,1,46
12355,8,7,0.0,0.0,1,97
12356,3,368,51.0,4.5,657,69
12357,7,183,78.0,7.3,370,93
12358,1,33,79.0,8.1,707,42
12359,7,62,69.0,6.3,708,12
12360,5,29,64.0,6.0,159,84
12361,11,25,0.0,0.0,1,66
12362,10,133,81.0,8.0,1272,8
12363,0,12,62.0,0.0,731,35
12364,2,48,0.0,0.0,1,82
12365,1,8,81.0,8.8,129,6
12366,2,15,32.0,3.6,1114,58
12367,6,49,0.0,0.0,1,62
12368,0,5,0.0,0.0,1,38
12369,5,44,48.0,7.1,191,40
12370,9,90,0.0,0.0,1,28
12371,9,219,54.0,7.3,778,57
12372,6,96,55.0,0.0,1114,48
12373,3,119,0.0,0.0,1,43
12374,3,350,0.0,0.0,1,51
12375,0,44,0.0,0.0,1,17
12376,6,47,71.0,8.2,239,34
12377,7,62,0.0,0.0,1259,46
12378,5,64,0.0,0.0,1,46
12379,0,44,0.0,0.0,1,17
12380,5,25,0.0,0.0,1,22
12381,10,305,0.0,0.0,1,76
12382,5,186,0.0,9.0,888,67
12383,6,121,0.0,0.0,1,43
12384,3,10,77.0,6.7,279,6
12385,9,35,60.0,5.8,485,19
12386,3,18,0.0,0.0,379,90
12387,0,27,68.0,4.5,314,84
12388,10,25,0.0,0.0,1,66
12389,6,7,0.0,0.0,1,55
12390,7,35,70.0,0.0,1273,88
12391,5,17,0.0,0.0,1,90
12392,10,25,0.0,0.0,1,66
12393,10,315,0.0,0.0,1,11
12394,1,117,0.0,0.0,1211,43
12395,1,5,0.0,0.0,1,38
12396,10,77,0.0,0.0,1,5
12397,7,4,75.0,9.1,74,39
12398,5,71,0.0,0.0,1,5
12399,8,16,78.0,8.7,143,47
12400,10,44,0.0,0.0,1,17
12401,2,57,58.0,0.0,339,27
12402,8,33,76.0,4.9,298,88
12403,0,69,0.0,0.0,484,5
12404,5,36,0.0,0.0,1,52
12405,1,220,0.0,4.8,715,74
12406,1,74,46.0,7.6,1274,75
12407,10,74,0.0,0.0,1,5
12408,10,383,0.0,0.0,1,54
12409,5,76,73.0,0.0,218,37
12410,10,12,0.0,0.0,1,32
12411,6,119,0.0,0.0,1,43
12412,9,8,0.0,0.0,1,97
12413,3,12,0.0,0.0,1,94
12414,2,143,0.0,0.0,1,59
12415,4,1,0.0,0.0,1,10
12416,10,39,0.0,0.0,1,17
12417,2,136,0.0,0.0,1,59
12418,4,10,0.0,0.0,655,32
12419,11,183,87.0,8.9,370,93
12420,6,13,0.0,0.0,1,32
12421,6,291,0.0,7.8,1275,41
12422,1,33,61.0,3.6,298,19
12423,8,25,0.0,0.0,1,66
12424,5,165,65.0,0.0,1038,80
12425,3,244,0.0,0.0,1,45
12426,7,51,74.0,7.8,303,34
12427,5,210,0.0,0.0,1,74
12428,3,66,0.0,0.0,704,46
12429,4,12,0.0,0.0,1,32
12430,8,10,79.0,3.4,559,47
12431,1,57,48.0,0.0,598,27
12432,2,281,64.0,7.4,1008,83
12433,6,121,0.0,8.1,1191,43
12434,10,10,0.0,0.0,1,32
12435,3,85,43.0,4.8,1276,85
12436,1,33,89.0,8.2,298,42
12437,8,27,62.0,0.0,1277,84
12438,3,324,0.0,0.0,1,11
12439,4,12,0.0,0.0,1,32
12440,5,98,0.0,0.0,1,28
12441,5,25,0.0,0.0,1,22
12442,2,139,0.0,0.0,1,59
12443,5,278,40.0,0.0,660,63
12444,7,22,0.0,0.0,1250,0
12445,3,12,0.0,0.0,1,94
12446,6,121,0.0,0.0,1,43
12447,0,23,61.0,9.0,214,84
12448,3,136,0.0,0.0,1005,59
12449,0,2,0.0,0.0,82,38
12450,3,35,52.0,0.0,1278,19
12451,6,39,77.0,7.1,874,88
12452,0,48,48.0,0.0,1279,40
12453,10,276,0.0,0.0,1,1
12454,10,44,0.0,0.0,1,17
12455,10,151,0.0,0.0,1,3
12456,3,301,0.0,0.0,1,76
12457,11,25,0.0,0.0,1,66
12458,4,141,49.0,0.0,1280,56
12459,7,5,0.0,0.0,1,97
12460,6,25,0.0,0.0,1,22
12461,5,117,0.0,0.0,1,43
12462,7,29,0.0,0.0,1,66
12463,5,354,0.0,0.0,1,51
12464,1,96,0.0,0.0,1,28
12465,10,12,0.0,0.0,1,32
12466,0,8,0.0,0.0,1,38
12467,3,52,0.0,0.0,1,82
12468,0,12,0.0,0.0,1,94
12469,2,286,0.0,0.0,1,41
12470,5,39,64.0,5.7,119,19
12471,8,153,61.0,0.0,843,56
12472,10,392,0.0,0.0,1,54
12473,2,27,54.0,0.0,484,53
12474,6,25,65.0,8.6,497,84
12475,5,95,55.0,0.0,707,48
12476,0,3,0.0,0.0,1,38
12477,5,27,56.0,0.0,1065,53
12478,5,37,0.0,0.0,1,52
12479,6,291,0.0,0.0,1,41
12480,6,5,82.0,8.0,52,72
12481,8,84,76.0,7.7,162,37
12482,11,181,63.0,5.4,1162,80
12483,3,174,0.0,0.0,1,98
12484,11,44,79.0,7.9,565,87
12485,8,199,45.0,0.0,523,15
12486,9,73,0.0,0.0,610,5
12487,0,393,56.0,5.9,1281,44
12488,9,17,0.0,0.0,1,0
12489,5,12,30.0,3.4,586,58
12490,10,12,0.0,0.0,1,32
12491,0,7,75.0,7.7,256,6
12492,3,79,74.0,0.0,1060,37
12493,1,4,80.0,9.4,74,6
12494,3,49,0.0,0.0,1185,82
12495,2,394,69.0,7.5,652,44
12496,5,44,57.0,8.1,191,78
12497,3,276,0.0,0.0,1,1
12498,10,25,0.0,0.0,1,66
12499,11,27,86.0,8.8,568,2
12500,6,83,0.0,0.0,1,68
12501,0,175,69.0,0.0,756,93
12502,1,4,54.0,0.0,687,31
12503,2,39,52.0,3.5,761,19
12504,2,17,0.0,0.0,1,90
12505,0,7,70.0,7.8,35,16
12506,1,3,67.0,5.7,83,16
12507,4,1,85.0,9.0,451,72
12508,5,1,84.0,8.3,382,72
12509,0,7,78.0,7.7,18,6
12510,5,4,66.0,8.0,50,81
12511,11,7,79.0,7.5,36,72
12512,1,33,83.0,7.5,298,42
12513,0,395,0.0,0.0,1,54
12514,6,25,0.0,0.0,1,22
12515,5,18,68.0,0.0,184,35
12516,1,7,78.0,7.2,169,6
12517,7,396,0.0,0.0,1,54
12518,11,44,73.0,7.1,395,34
12519,0,12,0.0,0.0,1,94
12520,3,30,0.0,0.0,22,52
12521,10,25,0.0,0.0,1,66
12522,3,291,0.0,0.0,1,41
12523,1,76,0.0,0.0,687,5
12524,3,336,0.0,0.0,1,51
12525,6,32,0.0,0.0,1,52
12526,0,227,0.0,0.0,1,24
12527,0,22,60.0,0.0,497,84
12528,10,291,0.0,0.0,1,41
12529,5,12,0.0,0.0,1,32
12530,1,4,67.0,0.0,401,16
12531,8,4,0.0,6.2,580,79
12532,6,27,72.0,0.0,1150,29
12533,0,73,0.0,0.0,1,5
12534,5,52,0.0,0.0,1,82
12535,3,3,0.0,0.0,1,55
12536,5,17,0.0,0.0,1,90
12537,11,12,0.0,0.0,1,32
12538,8,17,0.0,0.0,1,0
12539,8,7,82.0,7.5,370,72
12540,11,397,79.0,6.8,920,44
12541,6,44,0.0,0.0,1,17
12542,10,76,0.0,0.0,1,5
12543,11,23,81.0,8.2,1282,2
12544,0,12,57.0,0.0,731,35
12545,5,25,0.0,0.0,1,22
12546,10,276,0.0,0.0,1,1
12547,5,17,0.0,0.0,1,90
12548,5,5,70.0,8.1,1139,16
12549,11,4,88.0,9.1,42,77
12550,0,144,60.0,6.7,616,56
12551,9,29,58.0,0.0,566,53
12552,1,22,82.0,0.0,1283,2
12553,3,3,50.0,7.8,373,31
12554,9,1,46.0,7.2,405,31
12555,8,57,59.0,0.0,537,27
12556,10,0,0.0,0.0,1,97
12557,7,242,0.0,0.0,244,45
12558,11,44,0.0,0.0,1,17
12559,10,276,0.0,0.0,1,1
12560,10,25,0.0,0.0,1,66
12561,2,12,54.0,0.0,16,31
12562,5,25,0.0,0.0,1,22
12563,10,25,76.0,7.8,765,29
12564,10,3,0.0,0.0,1,97
12565,10,158,71.0,7.4,1136,65
12566,9,25,60.0,5.8,694,84
12567,4,39,0.0,0.0,1284,17
12568,1,7,82.0,8.3,169,6
12569,8,35,71.0,8.1,866,88
12570,5,39,67.0,4.9,172,88
12571,6,83,0.0,0.0,1,68
12572,2,61,0.0,0.0,1285,46
12573,8,7,0.0,0.0,1,97
12574,5,51,0.0,0.0,1,82
12575,6,398,62.0,8.7,1286,44
12576,0,8,79.0,7.7,129,6
12577,7,22,70.0,0.0,667,29
12578,0,52,0.0,0.0,544,82
12579,1,22,0.0,0.0,1,90
12580,8,5,89.0,8.0,300,77
12581,4,243,0.0,0.0,1287,45
12582,5,144,46.0,7.0,1003,60
12583,6,13,0.0,0.0,1,32
12584,11,25,0.0,0.0,1,66
12585,0,201,0.0,0.0,1142,7
12586,8,25,71.0,6.7,1288,29
12587,10,7,0.0,0.0,1,97
12588,5,25,0.0,0.0,1,22
12589,1,126,0.0,0.3,883,43
12590,6,12,64.0,7.3,1289,95
12591,9,23,0.0,0.0,1,66
12592,10,121,0.0,0.0,1,43
12593,0,399,0.0,0.0,1,54
12594,4,273,0.0,0.0,1,1
12595,3,4,0.0,0.0,1,55
12596,8,5,72.0,7.8,695,39
12597,11,27,69.0,0.0,94,29
12598,0,7,72.0,3.8,18,16
12599,1,25,0.0,0.0,1,22
12600,7,8,0.0,0.0,1,32
12601,8,29,85.0,8.1,217,2
12602,4,10,0.0,0.0,1208,32
12603,7,10,0.0,0.0,989,32
12604,3,27,82.0,8.7,1086,2
12605,0,7,72.0,3.9,1290,16
12606,3,25,0.0,0.0,1,22
12607,7,144,54.0,0.0,669,56
12608,4,7,92.0,7.9,88,77
12609,5,357,66.0,6.7,72,21
12610,4,70,0.0,0.0,1,5
12611,7,178,0.0,0.0,1,98
12612,10,36,0.0,0.0,1,52
12613,5,44,0.0,0.0,191,17
12614,3,291,0.0,0.0,1,41
12615,3,53,0.0,0.0,1,82
12616,8,4,0.0,6.1,580,79
12617,2,376,0.0,0.0,1,23
12618,10,173,0.0,0.0,1,98
12619,3,61,0.0,0.0,1,46
12620,1,48,0.0,0.0,1,82
12621,8,10,0.0,0.0,1,32
12622,8,22,0.0,0.0,1,0
12623,0,52,0.0,0.0,1,82
12624,6,44,0.0,0.0,1,17
12625,5,44,0.0,0.0,1,17
12626,8,199,0.0,0.0,1,7
12627,1,5,0.0,0.0,1,38
12628,1,22,0.0,0.0,1,90
12629,5,209,0.0,0.0,1,74
12630,5,3,0.0,0.0,1,55
12631,0,33,0.0,0.0,1,52
12632,2,25,0.0,0.0,1,22
12633,0,4,0.0,0.0,1,38
12634,5,291,0.0,0.0,1,41
12635,6,8,0.0,0.0,1,55
12636,0,73,32.0,0.7,1287,89
12637,10,291,0.0,0.0,1,41
12638,10,400,0.0,0.0,1,54
12639,7,49,0.0,0.0,1,62
12640,5,95,63.0,6.8,149,48
12641,0,191,0.0,0.0,1,67
12642,3,35,37.0,4.5,1146,86
12643,10,20,0.0,0.0,1,0
12644,11,27,93.0,8.8,568,2
12645,6,44,0.0,0.0,1,17
12646,6,3,0.0,0.0,1,55
12647,4,12,47.0,4.9,161,31
12648,3,401,0.0,0.0,1,4
12649,5,143,0.0,0.0,1,59
12650,11,16,69.0,7.0,105,95
12651,4,5,79.0,6.9,555,6
12652,10,76,34.0,1.7,1291,89
12653,7,39,53.0,0.0,1009,19
12654,3,1,0.0,0.0,1,10
12655,7,136,0.0,0.0,1,59
12656,9,3,0.0,0.0,1,97
12657,2,4,78.0,6.9,141,6
12658,5,83,75.0,8.4,1292,37
12659,0,187,0.0,0.0,1,67
12660,3,18,0.0,0.0,379,90
12661,5,44,0.0,0.0,1,17
12662,3,62,72.0,0.0,1259,12
12663,3,61,60.0,2.7,650,27
12664,7,5,0.0,0.0,1,97
12665,7,22,38.0,6.2,51,9
12666,0,9,0.0,0.0,1,94
12667,8,27,70.0,9.3,589,29
12668,0,193,0.0,0.0,1293,67
12669,3,0,0.0,0.0,1,10
12670,1,116,0.0,0.0,428,43
12671,2,105,58.0,6.9,430,48
12672,0,253,62.0,5.3,1246,26
12673,5,151,35.0,5.3,1042,60
12674,3,17,0.0,0.0,1,90
12675,4,5,0.0,8.6,12,79
12676,1,184,0.0,0.0,1,67
12677,8,4,74.0,7.2,527,39
12678,3,4,79.0,0.0,951,6
12679,11,27,86.0,8.3,754,2
12680,0,11,0.0,0.0,1,94
12681,4,1,84.0,8.4,664,72
12682,10,291,0.0,0.0,1,41
12683,8,61,31.0,0.0,610,89
12684,2,5,58.0,6.3,514,70
12685,6,83,0.0,0.0,1,68
12686,10,112,0.0,0.0,1,20
12687,8,79,35.0,2.0,284,89
12688,1,27,0.0,0.0,167,22
12689,5,2,39.0,5.9,626,58
12690,3,201,0.0,0.0,516,7
12691,1,5,0.0,0.0,1294,38
12692,7,47,0.0,0.0,1,62
12693,10,201,0.0,0.0,1,7
12694,5,27,0.0,0.0,1,22
12695,6,112,0.0,0.0,1,20
12696,4,402,0.0,0.0,1,4
12697,1,1,0.0,0.0,1,10
12698,9,303,0.0,0.0,1,76
12699,6,44,0.0,0.0,1,17
12700,4,20,67.0,6.6,435,95
12701,9,61,60.0,7.0,764,27
12702,3,20,67.0,0.0,189,84
12703,2,180,0.0,0.0,748,98
12704,0,4,0.0,0.0,291,38
12705,3,17,0.0,0.0,1,90
12706,1,149,52.0,0.0,640,56
12707,10,62,48.0,6.2,1295,27
12708,6,121,0.0,0.0,1,43
12709,3,25,0.0,0.0,248,22
12710,1,403,71.0,8.1,715,44
12711,4,5,0.0,0.0,1,55
12712,0,4,46.0,0.0,616,31
12713,10,387,0.0,0.0,1,54
12714,9,49,77.0,8.3,485,34
12715,3,80,0.0,0.0,1,68
12716,3,69,0.0,0.0,1,5
12717,10,5,0.0,7.5,394,79
12718,3,76,0.0,0.0,1296,5
12719,2,5,61.0,3.0,52,70
12720,5,25,0.0,0.0,1,22
12721,5,167,0.0,0.0,1,33
12722,5,2,88.0,9.1,496,77
12723,5,17,0.0,0.0,1,90
12724,5,13,0.0,0.0,1,32
12725,5,25,0.0,0.0,1,22
12726,8,33,64.0,8.3,1079,19
12727,5,141,0.0,0.0,1297,59
12728,5,55,0.0,0.0,1,82
12729,7,376,0.0,0.0,791,23
12730,5,2,35.0,4.8,626,58
12731,0,8,80.0,6.8,129,6
12732,11,13,72.0,8.9,46,47
12733,4,243,0.0,0.0,1287,45
12734,3,10,0.0,0.0,655,94
12735,3,0,0.0,0.0,1,10
12736,6,12,78.0,8.5,44,47
12737,11,181,79.0,8.1,750,93
12738,4,44,0.0,0.0,1,17
12739,11,44,0.0,0.0,1,17
12740,3,366,0.0,0.0,1,23
12741,7,62,0.0,0.0,1,46
12742,0,404,0.0,0.0,245,4
12743,8,27,65.0,0.0,808,84
12744,5,33,49.0,0.0,819,53
12745,3,47,0.0,0.0,1,82
12746,1,33,0.0,8.3,298,52
12747,0,116,0.0,0.0,1,43
12748,7,3,0.0,0.0,1,97
12749,6,83,0.0,0.0,1,68
12750,10,51,58.0,0.0,211,78
12751,3,5,0.0,0.0,1,55
12752,3,15,0.0,0.0,1,94
12753,3,320,0.0,0.0,1,11
12754,5,25,0.0,0.0,1,22
12755,9,405,0.0,0.0,1,4
12756,2,49,0.0,0.0,1,82
12757,6,80,69.0,7.7,1157,37
12758,5,229,0.0,0.0,1,24
12759,10,137,0.0,0.0,1,59
12760,5,242,0.0,0.0,1,45
12761,10,13,83.0,8.6,712,73
12762,5,31,68.0,0.0,263,88
12763,7,8,0.0,0.0,1,32
12764,10,12,0.0,0.0,1,32
12765,11,88,0.0,0.0,335,68
12766,3,0,0.0,0.0,1,10
12767,5,31,0.0,0.0,1,52
12768,10,74,79.0,8.2,1214,37
12769,1,79,73.0,7.3,721,37
12770,2,61,0.0,0.0,1285,46
12771,8,20,71.0,8.2,249,29
12772,5,8,61.0,0.0,787,35
12773,0,22,37.0,7.8,629,86
12774,2,37,43.0,0.0,566,40
12775,0,12,76.0,4.3,69,47
12776,5,5,70.0,7.3,555,16
12777,3,3,0.0,0.0,1,55
12778,8,105,0.0,0.0,1,20
12779,1,187,0.0,0.0,921,67
12780,4,10,48.0,0.0,1298,31
12781,3,76,0.0,0.0,1,5
12782,10,291,0.0,0.0,1,41
12783,5,12,60.0,0.0,218,35
12784,8,25,35.0,5.8,1248,86
12785,5,76,0.0,0.0,1,5
12786,11,406,74.0,8.8,1299,44
12787,10,276,0.0,0.0,1,1
12788,1,256,0.0,0.0,1,45
12789,5,5,0.0,0.0,1,55
12790,6,5,65.0,0.0,652,35
12791,5,25,0.0,0.0,1,22
12792,8,133,67.0,7.6,426,8
12793,3,209,0.0,0.0,1,74
12794,8,153,60.0,0.0,808,56
12795,4,407,0.0,0.0,1,4
12796,0,7,0.0,0.0,1,38
12797,5,25,0.0,0.0,1,22
12798,9,303,0.0,0.0,1,76
12799,6,229,0.0,0.0,1,24
12800,5,290,0.0,0.0,1,41
12801,5,121,0.0,0.0,1,43
12802,10,315,67.0,8.2,1272,50
12803,10,119,0.0,0.0,1,43
12804,3,276,0.0,0.0,1,1
12805,10,12,0.0,0.0,1,32
12806,5,174,0.0,0.0,1,98
12807,2,51,0.0,0.0,1,82
12808,10,119,0.0,0.0,1,43
12809,4,138,0.0,0.0,1,59
12810,0,362,0.0,0.0,1,23
12811,9,5,60.0,6.1,1300,70
12812,3,408,0.0,0.0,1301,4
12813,5,48,0.0,0.0,1,82
12814,6,36,0.0,0.0,1,52
12815,0,61,54.0,0.0,535,27
12816,3,5,76.0,0.0,12,39
12817,10,8,0.0,0.0,1,97
12818,5,51,0.0,0.0,211,82
12819,5,23,47.0,5.0,778,9
12820,10,151,0.0,8.4,838,3
12821,4,5,86.0,8.8,1254,36
12822,11,20,78.0,8.2,986,2
12823,10,291,0.0,0.0,1,41
12824,1,29,53.0,0.0,313,53
12825,9,190,0.0,0.0,1,67
12826,6,121,0.0,0.0,1,43
12827,9,25,0.0,0.0,1,66
12828,10,71,0.0,0.0,1,5
12829,5,174,0.0,0.0,1,98
12830,5,44,42.0,4.5,1008,40
12831,0,57,66.0,7.7,743,12
12832,5,4,0.0,3.4,293,55
12833,4,25,0.0,0.0,1,22
12834,0,25,68.0,6.3,316,84
12835,0,1,0.0,0.0,1,10
12836,5,63,0.0,0.0,1,46
12837,8,256,0.0,0.0,1,45
12838,5,114,0.0,0.0,822,20
12839,8,35,38.0,1.7,978,86
12840,10,409,43.0,0.0,243,18
12841,5,173,0.0,0.0,1,98
12842,10,190,0.0,0.0,1,67
12843,11,289,0.0,0.0,1,41
12844,5,209,0.0,0.0,1,74
12845,8,175,0.0,0.0,1,98
12846,10,176,0.0,0.0,551,98
12847,10,281,66.0,7.4,1302,83
12848,3,305,0.0,0.0,650,76
12849,5,4,68.0,0.0,701,81
12850,1,7,72.0,7.0,57,16
12851,4,12,74.0,8.3,69,47
12852,5,143,0.0,0.0,1,59
12853,5,18,43.0,8.3,283,9
12854,7,238,0.0,0.0,1303,24
12855,10,363,0.0,0.0,1,23
12856,9,25,0.0,0.0,1,66
12857,2,57,69.0,0.0,252,12
12858,4,12,0.0,0.0,1,32
12859,4,10,0.0,0.0,1245,32
12860,9,25,0.0,6.3,117,66
12861,0,7,0.0,0.0,1,38
12862,0,68,0.0,0.0,1,46
12863,7,136,68.0,0.0,124,8
12864,3,0,0.0,0.0,1,10
12865,9,90,61.0,8.6,654,48
12866,1,31,79.0,8.2,164,42
12867,3,8,78.0,7.6,182,6
12868,11,16,59.0,6.2,149,95
12869,0,319,67.0,0.0,1085,50
12870,10,235,0.0,0.0,1,24
12871,5,51,75.0,7.3,537,34
12872,0,37,76.0,0.0,163,88
12873,5,199,37.0,0.0,1216,15
12874,3,8,0.0,0.0,1,55
12875,6,208,0.0,0.0,1,74
12876,2,256,0.0,0.2,883,45
12877,8,17,69.0,5.9,1304,95
12878,0,2,0.0,0.0,1,38
12879,9,193,0.0,0.0,1,67
12880,10,291,0.0,0.0,1,41
12881,3,0,0.0,0.0,1,10
12882,5,25,0.0,0.0,1,22
12883,8,303,0.0,0.0,1,76
12884,9,190,70.0,6.8,1305,93
12885,1,39,13.0,1.0,1237,17
12886,9,22,71.0,8.1,1306,29
12887,5,25,0.0,0.0,1,22
12888,1,7,70.0,5.9,107,16
12889,5,5,46.0,5.8,1307,31
12890,0,2,0.0,5.7,82,79
12891,8,17,0.0,0.0,1,0
12892,4,125,0.0,0.0,1,43
12893,6,121,0.0,0.0,1,43
12894,1,25,51.0,0.0,765,53
12895,5,119,0.0,0.0,1,43
12896,10,5,0.0,0.0,12,97
12897,7,53,0.0,0.0,1,62
12898,3,25,0.0,0.0,1,22
12899,5,12,42.0,7.1,218,58
12900,7,170,56.0,0.0,1308,80
12901,11,44,80.0,8.1,994,87
12902,10,387,0.0,0.0,1,54
12903,3,44,0.0,0.0,1,17
12904,7,3,63.0,7.1,639,81
12905,0,12,0.0,0.0,1,94
12906,4,10,0.0,0.0,655,32
12907,10,32,0.0,0.0,1,66
12908,3,5,0.0,6.3,1,79
12909,4,7,92.0,8.2,88,77
12910,5,16,78.0,7.7,50,47
12911,4,7,76.0,7.7,88,39
12912,9,410,37.0,6.3,38,18
12913,7,233,0.0,0.0,1,24
12914,10,137,0.0,0.0,1,59
12915,4,12,0.0,0.0,1,32
12916,2,411,70.0,8.6,1309,44
12917,3,91,0.0,0.0,1,28
12918,8,39,0.0,0.0,1,17
12919,6,13,0.0,0.0,1,32
12920,10,315,0.0,0.0,1,11
12921,0,333,0.0,0.0,1,51
12922,3,171,0.0,0.0,1,33
12923,6,74,0.0,0.0,1274,5
12924,4,57,41.0,4.0,1310,27
12925,10,412,0.0,0.0,1,4
12926,6,25,0.0,0.0,1,22
12927,11,413,0.0,0.0,1311,4
12928,11,27,70.0,7.2,568,29
12929,11,375,75.0,7.7,1312,21
12930,5,254,47.0,0.0,379,63
12931,9,10,75.0,8.4,485,47
12932,8,68,59.0,5.5,691,75
12933,0,12,0.0,0.0,1,94
12934,8,17,63.0,6.3,48,95
12935,0,98,0.0,0.0,1,28
12936,3,49,0.0,0.0,1,82
12937,10,291,0.0,0.0,1,41
12938,5,7,61.0,0.0,242,35
12939,7,25,0.0,0.0,1,66
12940,9,17,61.0,0.0,48,95
12941,10,201,0.0,0.0,1,7
12942,4,27,0.0,0.0,1,22
12943,5,17,78.0,8.5,48,47
12944,5,27,65.0,5.7,414,84
12945,6,292,0.0,0.0,1313,41
12946,8,77,0.0,0.0,1,5
12947,6,119,0.0,0.0,1,43
12948,3,2,68.0,0.0,420,16
12949,7,183,0.0,0.0,370,67
12950,1,49,62.0,4.9,1314,78
12951,0,201,0.0,0.0,1,7
12952,0,11,0.0,0.0,1,94
12953,0,12,0.0,0.0,1,94
12954,0,44,0.0,0.0,1,17
12955,0,12,0.0,0.0,1,94
12956,6,41,0.0,8.8,178,17
12957,5,25,0.0,0.0,1,22
12958,11,5,77.0,7.9,1315,39
12959,5,12,0.0,0.0,1,32
12960,5,27,66.0,5.8,234,84
12961,0,2,0.0,0.0,1,38
12962,3,12,78.0,7.2,45,47
12963,0,348,64.0,7.1,1316,91
12964,10,291,0.0,0.0,1,41
12965,8,176,0.0,0.0,704,98
12966,0,8,66.0,7.3,182,16
12967,10,76,0.0,0.0,551,5
12968,11,2,66.0,6.9,1317,81
12969,5,291,0.0,0.0,1,41
12970,1,33,87.0,7.8,298,42
12971,0,4,70.0,0.0,168,16
12972,9,410,0.0,0.0,38,4
12973,6,209,65.0,7.8,882,96
12974,8,71,0.0,0.0,1,5
12975,0,49,81.0,7.8,67,87
12976,5,12,0.0,0.0,1,32
12977,0,49,0.0,0.0,1,82
12978,11,48,0.0,0.0,1,62
12979,1,5,0.0,0.0,1,38
12980,1,219,41.0,0.0,1318,57
12981,2,48,0.0,0.0,1,82
12982,11,25,0.0,0.0,1,66
12983,9,12,0.0,0.0,1,32
12984,2,22,47.0,5.7,818,9
12985,5,182,0.0,0.0,1,98
12986,5,184,0.0,0.0,1,67
12987,2,27,0.0,0.0,1,22
12988,1,51,0.0,3.8,423,82
12989,11,27,87.0,8.6,568,2
12990,5,10,84.0,7.7,516,73
12991,6,44,0.0,0.0,1,17
12992,11,33,69.0,9.2,920,88
12993,11,7,0.0,0.0,1,97
12994,10,12,0.0,0.0,1,32
12995,5,0,64.0,5.1,1319,81
12996,0,182,0.0,0.0,1,98
12997,10,363,0.0,0.0,1,23
12998,3,5,0.0,0.0,533,55
12999,8,25,0.0,0.0,1,66
13000,6,3,0.0,0.0,1,55
13001,0,8,0.0,0.0,1,38
13002,11,1,89.0,9.0,447,77
13003,10,10,81.0,8.9,512,72
13004,5,44,0.0,0.0,1,17
13005,10,8,0.0,0.0,1,97
13006,10,291,0.0,0.0,1,41
13007,11,49,68.0,4.9,1320,34
13008,5,4,0.0,0.0,1,55
13009,8,8,0.0,0.0,1,97
13010,1,79,31.0,5.0,879,89
13011,3,127,0.0,0.0,1,43
13012,11,20,69.0,8.4,986,29
13013,10,25,0.0,0.0,1,66
13014,6,44,0.0,0.0,1,17
13015,4,5,0.0,0.0,1,55
13016,0,5,44.0,0.0,495,58
13017,6,215,0.0,0.0,1,74
13018,5,2,0.0,0.0,1,10
13019,3,44,0.0,0.0,1,17
13020,2,3,0.0,0.0,1,38
13021,1,139,0.0,0.0,1,59
13022,8,293,67.0,6.1,764,14
13023,5,51,0.0,0.0,1,82
13024,5,44,53.0,8.5,191,78
13025,10,414,0.0,0.0,1,4
13026,9,190,0.0,0.0,1,67
13027,0,12,67.0,7.5,69,95
13028,11,181,66.0,6.4,1162,93
13029,2,22,42.0,0.0,1321,9
13030,3,85,0.0,0.0,1,68
13031,7,5,0.0,0.0,514,97
13032,9,303,0.0,0.0,1,76
13033,10,229,0.0,0.0,1,24
13034,10,137,0.0,0.0,1,59
13035,0,49,0.0,0.0,1,82
13036,3,361,0.0,0.0,464,23
13037,5,210,0.0,0.0,1322,74
13038,5,2,52.0,2.8,105,31
13039,7,0,0.0,0.0,1,10
13040,0,35,35.0,0.0,756,86
13041,11,344,0.0,0.0,1,51
13042,10,25,0.0,0.0,1,66
13043,8,117,0.0,0.0,1,43
13044,5,44,0.0,0.0,1,17
13045,7,62,0.0,0.0,1323,46
13046,3,25,0.0,0.0,1,22
13047,3,146,68.0,8.5,1273,56
13048,4,415,0.0,0.0,1,4
13049,10,291,0.0,0.0,1,41
13050,10,12,0.0,0.0,1,32
13051,11,273,0.0,0.0,1,1
13052,5,3,0.0,0.0,1,55
13053,9,315,0.0,0.0,1,11
13054,9,25,0.0,0.0,1,66
13055,6,190,0.0,0.0,1,67
13056,10,25,0.0,0.0,1,66
13057,7,187,0.0,0.0,1,67
13058,9,8,0.0,0.0,1,97
13059,10,383,0.0,0.0,1,54
13060,10,387,0.0,0.0,1,54
13061,5,8,62.0,6.7,718,81
13062,1,22,77.0,0.0,419,29
13063,5,22,59.0,0.0,1129,53
13064,0,74,72.0,6.5,1274,37
13065,10,49,0.0,0.0,1,62
13066,5,133,0.0,8.3,485,59
13067,7,287,0.0,0.0,791,41
13068,5,121,45.0,5.6,1324,71
13069,0,94,0.0,0.0,1,28
13070,11,7,0.0,0.0,1,97
13071,3,8,0.0,0.0,1,55
13072,5,209,0.0,0.0,1,74
13073,0,5,59.0,5.1,52,70
13074,5,2,94.0,8.8,3,77
13075,5,17,0.0,0.0,1,90
13076,9,10,0.0,0.0,1,32
